2013-05-14 17:05:01;61501872;SYNC;;;

2013-05-14 17:05:01;61501887;IMAGE;179;LetterF.bmp;2

2013-05-14 17:05:03;61503057;BUTTON;RED;;

2013-05-14 17:05:03;61503884;SYNC;;;

2013-05-14 17:05:03;61503900;IMAGE;180;Sterretje1.bmp;2

2013-05-14 17:05:05;61505881;SYNC;;;

2013-05-14 17:05:05;61505896;IMAGE;181;Sterretje2.bmp;2

2013-05-14 17:05:07;61507878;SYNC;;;

2013-05-14 17:05:07;61507893;IMAGE;182;Sterretje1.bmp;2

2013-05-14 17:05:09;61509874;SYNC;;;

2013-05-14 17:05:09;61509890;IMAGE;183;Sterretje2.bmp;2

2013-05-14 17:05:11;61511871;SYNC;;;

2013-05-14 17:05:11;61511887;IMAGE;184;Sterretje1.bmp;2

2013-05-14 17:05:13;61513884;SYNC;;;

2013-05-14 17:05:13;61513884;IMAGE;185;Sterretje2.bmp;2

2013-05-14 17:05:15;61515880;SYNC;;;

2013-05-14 17:05:15;61515880;IMAGE;186;Sterretje1.bmp;2

2013-05-14 17:05:17;61517877;SYNC;;;

2013-05-14 17:05:17;61517877;IMAGE;187;Sterretje2.bmp;2

2013-05-14 17:05:19;61519874;SYNC;;;

2013-05-14 17:05:19;61519890;IMAGE;188;Sterretje1.bmp;2

2013-05-14 17:05:21;61521871;SYNC;;;

2013-05-14 17:05:21;61521902;IMAGE;189;Sterretje2.bmp;2

2013-05-14 17:05:23;61523883;SYNC;;;

2013-05-14 17:05:23;61523899;IMAGE;190;Sterretje1.bmp;2

2013-05-14 17:05:25;61525880;SYNC;;;

2013-05-14 17:05:25;61525911;IMAGE;191;Sterretje2.bmp;2

2013-05-14 17:05:27;61527877;SYNC;;;

2013-05-14 17:05:27;61527877;IMAGE;192;Sterretje1.bmp;2

2013-05-14 17:05:29;61529874;SYNC;;;

2013-05-14 17:05:29;61529889;IMAGE;193;Sterretje2.bmp;2

2013-05-14 17:05:31;61531886;SYNC;;;

2013-05-14 17:05:31;61531886;IMAGE;194;Sterretje1.bmp;2

2013-05-14 17:05:39;61539873;TIMER;;;

2013-05-14 17:05:40;61540747;START;;;

2013-05-14 17:05:42;61542775;IMAGE;195;black.bmp;2

2013-05-14 17:05:44;61544787;FINISHED;;;

